,cmp_name,cmp_budget,cmp_spent,user,cmp_remaining_budget
784,20250621_20251020_45-50_USD,690516,383426,"{'username': 'qdavis', 'name': 'Malik Hill', 'email': 'wilcoxgabrielle@example.org', 'address': '726 Walker Bridge\nLake Ruthport, OR 84580', 'age': 47}",307090
785,20250830_20261121_40-55_EUR,319569,38532,"{'username': 'qdavis', 'name': 'Malik Hill', 'email': 'wilcoxgabrielle@example.org', 'address': '726 Walker Bridge\nLake Ruthport, OR 84580', 'age': 47}",281037
786,20241216_20260117_45-50_GBP,813738,178434,"{'username': 'qdavis', 'name': 'Malik Hill', 'email': 'wilcoxgabrielle@example.org', 'address': '726 Walker Bridge\nLake Ruthport, OR 84580', 'age': 47}",635304
787,20251023_20260605_35-50_USD,559364,64743,"{'username': 'qdavis', 'name': 'Malik Hill', 'email': 'wilcoxgabrielle@example.org', 'address': '726 Walker Bridge\nLake Ruthport, OR 84580', 'age': 47}",494621
788,20260506_20270927_45-60_EUR,356532,355547,"{'username': 'qdavis', 'name': 'Malik Hill', 'email': 'wilcoxgabrielle@example.org', 'address': '726 Walker Bridge\nLake Ruthport, OR 84580', 'age': 47}",985
789,20251212_20270719_45-65_EUR,218687,182315,"{'username': 'angelamiller', 'name': 'David King', 'email': 'jonathanclements@example.net', 'address': 'PSC 9773, Box 6875\nAPO AE 61664', 'age': 59}",36372
790,20251119_20260202_45-60_GBP,973393,755370,"{'username': 'angelamiller', 'name': 'David King', 'email': 'jonathanclements@example.net', 'address': 'PSC 9773, Box 6875\nAPO AE 61664', 'age': 59}",218023
791,20260423_20270524_45-60_EUR,55209,8025,"{'username': 'yray', 'name': 'David Morrow', 'email': 'jwallace@example.net', 'address': '0205 Clark Lane\nWest Peter, RI 58000', 'age': 47}",47184
792,20250323_20260702_40-50_USD,154380,79945,"{'username': 'yray', 'name': 'David Morrow', 'email': 'jwallace@example.net', 'address': '0205 Clark Lane\nWest Peter, RI 58000', 'age': 47}",74435
793,20260630_20261020_35-55_EUR,457669,117608,"{'username': 'joshua44', 'name': 'Mary Thompson', 'email': 'thompsondavid@example.org', 'address': '89602 Thomas Rapids Apt. 571\nColonfort, MO 22600', 'age': 43}",340061
794,20250606_20260309_35-45_EUR,890400,491383,"{'username': 'joshua44', 'name': 'Mary Thompson', 'email': 'thompsondavid@example.org', 'address': '89602 Thomas Rapids Apt. 571\nColonfort, MO 22600', 'age': 43}",399017
795,20250722_20260706_30-50_GBP,669438,338803,"{'username': 'joshua44', 'name': 'Mary Thompson', 'email': 'thompsondavid@example.org', 'address': '89602 Thomas Rapids Apt. 571\nColonfort, MO 22600', 'age': 43}",330635
796,20241124_20250722_35-55_USD,579345,432914,"{'username': 'tina22', 'name': 'Jon Alvarado', 'email': 'rachelwarren@example.net', 'address': '364 Santos Pike\nHornshire, WV 97471', 'age': 46}",146431
797,20250930_20260415_45-55_GBP,72932,66166,"{'username': 'tina22', 'name': 'Jon Alvarado', 'email': 'rachelwarren@example.net', 'address': '364 Santos Pike\nHornshire, WV 97471', 'age': 46}",6766
798,20250922_20260609_30-50_USD,660560,573899,"{'username': 'tina22', 'name': 'Jon Alvarado', 'email': 'rachelwarren@example.net', 'address': '364 Santos Pike\nHornshire, WV 97471', 'age': 46}",86661
799,20260130_20260729_35-55_EUR,702816,84743,"{'username': 'toni91', 'name': 'Virginia Myers', 'email': 'hshort@example.com', 'address': '0122 Mccormick Plains Apt. 110\nSouth Jeffrey, AK 40111', 'age': 49}",618073
800,20241217_20250115_40-55_GBP,236309,123389,"{'username': 'toni91', 'name': 'Virginia Myers', 'email': 'hshort@example.com', 'address': '0122 Mccormick Plains Apt. 110\nSouth Jeffrey, AK 40111', 'age': 49}",112920
801,20251129_20261028_40-55_USD,774844,93033,"{'username': 'toni91', 'name': 'Virginia Myers', 'email': 'hshort@example.com', 'address': '0122 Mccormick Plains Apt. 110\nSouth Jeffrey, AK 40111', 'age': 49}",681811
802,20250412_20251205_35-55_EUR,84760,3472,"{'username': 'toni91', 'name': 'Virginia Myers', 'email': 'hshort@example.com', 'address': '0122 Mccormick Plains Apt. 110\nSouth Jeffrey, AK 40111', 'age': 49}",81288
803,20250314_20260504_25-40_GBP,553840,249559,"{'username': 'mariosmith', 'name': 'Kenneth Sanchez', 'email': 'phillipsnicholas@example.net', 'address': '37361 Rachel Cape\nNew Natalie, SC 94371', 'age': 28}",304281
804,20250601_20270119_20-30_GBP,195759,144340,"{'username': 'mariosmith', 'name': 'Kenneth Sanchez', 'email': 'phillipsnicholas@example.net', 'address': '37361 Rachel Cape\nNew Natalie, SC 94371', 'age': 28}",51419
805,20241128_20250618_20-30_USD,261359,200576,"{'username': 'mariosmith', 'name': 'Kenneth Sanchez', 'email': 'phillipsnicholas@example.net', 'address': '37361 Rachel Cape\nNew Natalie, SC 94371', 'age': 28}",60783
806,20250713_20251015_25-45_USD,126907,111597,"{'username': 'deborahflores', 'name': 'Melanie Long', 'email': 'jessica79@example.net', 'address': '51329 Howard Road\nNewtontown, NC 19498', 'age': 42}",15310
807,20260729_20260901_40-50_GBP,680826,266433,"{'username': 'deborahflores', 'name': 'Melanie Long', 'email': 'jessica79@example.net', 'address': '51329 Howard Road\nNewtontown, NC 19498', 'age': 42}",414393
808,20260606_20271231_45-60_EUR,950027,745450,"{'username': 'rfranklin', 'name': 'Nicholas Brown', 'email': 'gnixon@example.org', 'address': '0831 Edward Walk Suite 089\nLauraville, MI 38310', 'age': 46}",204577
809,20250812_20260211_35-55_EUR,713168,224690,"{'username': 'rfranklin', 'name': 'Nicholas Brown', 'email': 'gnixon@example.org', 'address': '0831 Edward Walk Suite 089\nLauraville, MI 38310', 'age': 46}",488478
810,20251224_20260923_45-65_USD,400179,134379,"{'username': 'rfranklin', 'name': 'Nicholas Brown', 'email': 'gnixon@example.org', 'address': '0831 Edward Walk Suite 089\nLauraville, MI 38310', 'age': 46}",265800
811,20250322_20261213_20-40_GBP,380076,275700,"{'username': 'nancy06', 'name': 'Penny Orozco', 'email': 'mkelly@example.org', 'address': '62617 Hill Unions Apt. 208\nDavisview, FL 00713', 'age': 39}",104376
812,20260311_20270706_35-45_GBP,410204,6816,"{'username': 'nancy06', 'name': 'Penny Orozco', 'email': 'mkelly@example.org', 'address': '62617 Hill Unions Apt. 208\nDavisview, FL 00713', 'age': 39}",403388
813,20261023_20270201_35-55_USD,73026,59208,"{'username': 'nancy06', 'name': 'Penny Orozco', 'email': 'mkelly@example.org', 'address': '62617 Hill Unions Apt. 208\nDavisview, FL 00713', 'age': 39}",13818
814,20250814_20260325_40-55_GBP,335820,141310,"{'username': 'tsalazar', 'name': 'Joe Bowman', 'email': 'fwallace@example.org', 'address': '96164 Cortez Highway Apt. 301\nPort Stephanie, MI 72406', 'age': 54}",194510
815,20250112_20260322_45-60_GBP,162822,52806,"{'username': 'tsalazar', 'name': 'Joe Bowman', 'email': 'fwallace@example.org', 'address': '96164 Cortez Highway Apt. 301\nPort Stephanie, MI 72406', 'age': 54}",110016
816,20260916_20280824_25-40_USD,448841,401991,"{'username': 'michaelnewton', 'name': 'Joshua Mcpherson', 'email': 'cainmark@example.com', 'address': '940 Kelsey Forks Suite 741\nEast Christopherfort, IL 07364', 'age': 28}",46850
817,20260210_20261221_25-40_USD,435153,38100,"{'username': 'andrew80', 'name': 'Scott Vance', 'email': 'raymond11@example.net', 'address': '1298 Powers Courts\nHollyville, AZ 39813', 'age': 29}",397053
818,20250719_20260518_25-40_USD,528556,55559,"{'username': 'andrew80', 'name': 'Scott Vance', 'email': 'raymond11@example.net', 'address': '1298 Powers Courts\nHollyville, AZ 39813', 'age': 29}",472997
819,20241214_20260504_25-40_GBP,376546,267670,"{'username': 'andrew80', 'name': 'Scott Vance', 'email': 'raymond11@example.net', 'address': '1298 Powers Courts\nHollyville, AZ 39813', 'age': 29}",108876
820,20260423_20280114_35-45_USD,14398,8767,"{'username': 'walkerallison', 'name': 'Harold Humphrey', 'email': 'williamskeith@example.org', 'address': 'Unit 7660 Box 2624\nDPO AE 81144', 'age': 43}",5631
821,20251019_20260114_35-55_GBP,129765,41094,"{'username': 'walkerallison', 'name': 'Harold Humphrey', 'email': 'williamskeith@example.org', 'address': 'Unit 7660 Box 2624\nDPO AE 81144', 'age': 43}",88671
822,20260704_20280612_40-55_EUR,483543,106546,"{'username': 'walkerallison', 'name': 'Harold Humphrey', 'email': 'williamskeith@example.org', 'address': 'Unit 7660 Box 2624\nDPO AE 81144', 'age': 43}",376997
823,20260913_20270426_30-45_USD,880118,835913,"{'username': 'portertodd', 'name': 'David Harris', 'email': 'egreen@example.com', 'address': '9884 Deanna Brooks\nBairdborough, GA 14721', 'age': 37}",44205
824,20241209_20250207_25-45_GBP,766814,502748,"{'username': 'portertodd', 'name': 'David Harris', 'email': 'egreen@example.com', 'address': '9884 Deanna Brooks\nBairdborough, GA 14721', 'age': 37}",264066
825,20260617_20271115_30-45_GBP,170352,139692,"{'username': 'portertodd', 'name': 'David Harris', 'email': 'egreen@example.com', 'address': '9884 Deanna Brooks\nBairdborough, GA 14721', 'age': 37}",30660
826,20251209_20270213_35-45_USD,699975,274605,"{'username': 'timothyanderson', 'name': 'Joshua Espinoza', 'email': 'andrewmack@example.net', 'address': '547 Joseph Plains Suite 961\nPort Lucasland, SC 47029', 'age': 40}",425370
827,20251111_20260126_25-45_EUR,977518,799096,"{'username': 'timothyanderson', 'name': 'Joshua Espinoza', 'email': 'andrewmack@example.net', 'address': '547 Joseph Plains Suite 961\nPort Lucasland, SC 47029', 'age': 40}",178422
828,20260220_20260721_30-50_EUR,797803,211358,"{'username': 'timothyanderson', 'name': 'Joshua Espinoza', 'email': 'andrewmack@example.net', 'address': '547 Joseph Plains Suite 961\nPort Lucasland, SC 47029', 'age': 40}",586445
829,20241215_20250808_35-50_GBP,312556,41078,"{'username': 'timothyanderson', 'name': 'Joshua Espinoza', 'email': 'andrewmack@example.net', 'address': '547 Joseph Plains Suite 961\nPort Lucasland, SC 47029', 'age': 40}",271478
830,20250403_20251020_40-50_USD,177976,172017,"{'username': 'timothyanderson', 'name': 'Joshua Espinoza', 'email': 'andrewmack@example.net', 'address': '547 Joseph Plains Suite 961\nPort Lucasland, SC 47029', 'age': 40}",5959
831,20241130_20260517_40-60_USD,508961,340955,"{'username': 'timothyanderson', 'name': 'Joshua Espinoza', 'email': 'andrewmack@example.net', 'address': '547 Joseph Plains Suite 961\nPort Lucasland, SC 47029', 'age': 40}",168006
832,20260701_20261027_25-40_EUR,596076,332440,"{'username': 'timothyanderson', 'name': 'Joshua Espinoza', 'email': 'andrewmack@example.net', 'address': '547 Joseph Plains Suite 961\nPort Lucasland, SC 47029', 'age': 40}",263636
833,20250226_20250904_25-35_GBP,682582,171872,"{'username': 'ronald81', 'name': 'Lisa Taylor', 'email': 'amberjohnson@example.net', 'address': '993 Brown Isle\nSouth Sarah, GU 36280', 'age': 27}",510710
834,20250617_20261116_25-40_EUR,982475,913878,"{'username': 'ronald81', 'name': 'Lisa Taylor', 'email': 'amberjohnson@example.net', 'address': '993 Brown Isle\nSouth Sarah, GU 36280', 'age': 27}",68597
835,20250224_20260611_25-35_GBP,394552,248467,"{'username': 'ronald81', 'name': 'Lisa Taylor', 'email': 'amberjohnson@example.net', 'address': '993 Brown Isle\nSouth Sarah, GU 36280', 'age': 27}",146085
836,20241227_20251224_35-40_EUR,857539,161544,"{'username': 'tinaflores', 'name': 'Diana Ortiz', 'email': 'cookmeredith@example.net', 'address': '2845 Richards Fields Suite 288\nEast Christopherburgh, MD 11516', 'age': 36}",695995
837,20260214_20261016_30-40_GBP,686688,206803,"{'username': 'tinaflores', 'name': 'Diana Ortiz', 'email': 'cookmeredith@example.net', 'address': '2845 Richards Fields Suite 288\nEast Christopherburgh, MD 11516', 'age': 36}",479885
838,20250127_20261121_35-50_USD,54651,22187,"{'username': 'tinaflores', 'name': 'Diana Ortiz', 'email': 'cookmeredith@example.net', 'address': '2845 Richards Fields Suite 288\nEast Christopherburgh, MD 11516', 'age': 36}",32464
839,20260113_20261220_35-45_GBP,805353,670804,"{'username': 'tinaflores', 'name': 'Diana Ortiz', 'email': 'cookmeredith@example.net', 'address': '2845 Richards Fields Suite 288\nEast Christopherburgh, MD 11516', 'age': 36}",134549
840,20261102_20261118_45-60_USD,841863,477180,"{'username': 'cookdaniel', 'name': 'Angela Nichols', 'email': 'wreynolds@example.net', 'address': '7875 Mcgrath Groves\nWebbton, MI 71096', 'age': 58}",364683
841,20250510_20260606_20-40_GBP,17956,3487,"{'username': 'xlin', 'name': 'Kathleen Boyd', 'email': 'garyhendricks@example.net', 'address': '437 Andrea Parkway Apt. 120\nBairdmouth, HI 34537', 'age': 21}",14469
842,20260414_20261112_20-40_GBP,771788,569791,"{'username': 'xlin', 'name': 'Kathleen Boyd', 'email': 'garyhendricks@example.net', 'address': '437 Andrea Parkway Apt. 120\nBairdmouth, HI 34537', 'age': 21}",201997
843,20260612_20280223_20-25_GBP,758590,685948,"{'username': 'xlin', 'name': 'Kathleen Boyd', 'email': 'garyhendricks@example.net', 'address': '437 Andrea Parkway Apt. 120\nBairdmouth, HI 34537', 'age': 21}",72642
844,20260103_20260320_20-40_EUR,839395,310553,"{'username': 'zparker', 'name': 'Shannon Wilson', 'email': 'nicoleromero@example.com', 'address': '9008 Wilkerson Terrace Suite 048\nNorth Kenneth, NY 83537', 'age': 37}",528842
845,20250919_20270601_35-50_USD,946325,202045,"{'username': 'zparker', 'name': 'Shannon Wilson', 'email': 'nicoleromero@example.com', 'address': '9008 Wilkerson Terrace Suite 048\nNorth Kenneth, NY 83537', 'age': 37}",744280
846,20250529_20261206_30-45_USD,751297,18938,"{'username': 'zparker', 'name': 'Shannon Wilson', 'email': 'nicoleromero@example.com', 'address': '9008 Wilkerson Terrace Suite 048\nNorth Kenneth, NY 83537', 'age': 37}",732359
847,20250327_20260418_25-45_USD,341549,268893,"{'username': 'lopezgeorge', 'name': 'Julie Franklin', 'email': 'williamsmaxwell@example.com', 'address': '180 Pacheco Ford\nBrettview, MO 55109', 'age': 39}",72656
848,20251018_20270721_45-65_GBP,997516,156690,"{'username': 'amberhenderson', 'name': 'Alan Valenzuela', 'email': 'omorton@example.org', 'address': '86663 Winters Expressway\nSouth Corey, LA 40848', 'age': 59}",840826
849,20260411_20280329_40-60_GBP,210288,33801,"{'username': 'amberhenderson', 'name': 'Alan Valenzuela', 'email': 'omorton@example.org', 'address': '86663 Winters Expressway\nSouth Corey, LA 40848', 'age': 59}",176487
850,20260717_20280619_45-65_GBP,518042,405507,"{'username': 'christophercrawford', 'name': 'Keith Barnett', 'email': 'jennifertorres@example.net', 'address': '021 Perry Harbor\nPatrickburgh, UT 33198', 'age': 56}",112535
851,20250117_20250120_40-60_EUR,6433,3641,"{'username': 'christophercrawford', 'name': 'Keith Barnett', 'email': 'jennifertorres@example.net', 'address': '021 Perry Harbor\nPatrickburgh, UT 33198', 'age': 56}",2792
852,20250213_20260908_40-50_USD,65362,38873,"{'username': 'parkertina', 'name': 'William Weber', 'email': 'kjohnson@example.net', 'address': '060 Andrea Ford Suite 446\nMatthewchester, WV 88147', 'age': 50}",26489
853,20241213_20260105_45-50_USD,93335,42845,"{'username': 'parkertina', 'name': 'William Weber', 'email': 'kjohnson@example.net', 'address': '060 Andrea Ford Suite 446\nMatthewchester, WV 88147', 'age': 50}",50490
854,20251126_20261208_30-50_USD,752978,737268,"{'username': 'parkertina', 'name': 'William Weber', 'email': 'kjohnson@example.net', 'address': '060 Andrea Ford Suite 446\nMatthewchester, WV 88147', 'age': 50}",15710
855,20261101_20270103_20-35_GBP,630451,322662,"{'username': 'ashleymiller', 'name': 'Sandra Webb', 'email': 'rchapman@example.com', 'address': '566 Melissa Drive Suite 974\nWest Matthewmouth, HI 66621', 'age': 25}",307789
856,20260616_20261126_25-30_GBP,396813,332907,"{'username': 'ashleymiller', 'name': 'Sandra Webb', 'email': 'rchapman@example.com', 'address': '566 Melissa Drive Suite 974\nWest Matthewmouth, HI 66621', 'age': 25}",63906
857,20251106_20261225_20-30_EUR,858819,301910,"{'username': 'myerschristine', 'name': 'Stephanie Garcia', 'email': 'kayla19@example.com', 'address': 'USCGC Jennings\nFPO AA 76347', 'age': 28}",556909
858,20250729_20270209_20-35_EUR,212825,85381,"{'username': 'myerschristine', 'name': 'Stephanie Garcia', 'email': 'kayla19@example.com', 'address': 'USCGC Jennings\nFPO AA 76347', 'age': 28}",127444
859,20251021_20270405_20-40_USD,927440,780995,"{'username': 'myerschristine', 'name': 'Stephanie Garcia', 'email': 'kayla19@example.com', 'address': 'USCGC Jennings\nFPO AA 76347', 'age': 28}",146445
860,20250620_20250819_20-30_GBP,670327,15069,"{'username': 'myerschristine', 'name': 'Stephanie Garcia', 'email': 'kayla19@example.com', 'address': 'USCGC Jennings\nFPO AA 76347', 'age': 28}",655258
861,20251215_20270724_45-65_GBP,951861,181931,"{'username': 'paige73', 'name': 'Kaitlin Howard', 'email': 'thomaswatson@example.com', 'address': '51332 Melissa Lake\nNorth Davidville, WY 48980', 'age': 63}",769930
862,20260402_20270323_35-55_USD,968244,300368,"{'username': 'stevenjones', 'name': 'Eric Vasquez', 'email': 'turnerbrandi@example.com', 'address': '2433 Hicks Coves Suite 768\nLake Jason, LA 32699', 'age': 43}",667876
863,20260518_20261210_35-55_EUR,621791,98703,"{'username': 'stevenjones', 'name': 'Eric Vasquez', 'email': 'turnerbrandi@example.com', 'address': '2433 Hicks Coves Suite 768\nLake Jason, LA 32699', 'age': 43}",523088
864,20260424_20271213_45-65_EUR,114115,14592,"{'username': 'wrightanna', 'name': 'Ian Andersen', 'email': 'stephanie42@example.org', 'address': '7461 Isaac Viaduct Suite 767\nSouth Stephenside, NJ 29948', 'age': 63}",99523
865,20250510_20251202_45-60_GBP,877784,388948,"{'username': 'ihenderson', 'name': 'Rick Russell', 'email': 'lauracharles@example.net', 'address': '1771 Robert Glen\nLake Samuelhaven, IL 58245', 'age': 48}",488836
866,20250915_20270130_45-65_GBP,66468,55262,"{'username': 'ihenderson', 'name': 'Rick Russell', 'email': 'lauracharles@example.net', 'address': '1771 Robert Glen\nLake Samuelhaven, IL 58245', 'age': 48}",11206
867,20260529_20260731_45-60_EUR,193628,53543,"{'username': 'ihenderson', 'name': 'Rick Russell', 'email': 'lauracharles@example.net', 'address': '1771 Robert Glen\nLake Samuelhaven, IL 58245', 'age': 48}",140085
868,20250730_20261020_40-55_GBP,564720,311177,"{'username': 'ihenderson', 'name': 'Rick Russell', 'email': 'lauracharles@example.net', 'address': '1771 Robert Glen\nLake Samuelhaven, IL 58245', 'age': 48}",253543
869,20260720_20280429_30-45_USD,55032,33905,"{'username': 'garciaalison', 'name': 'Michael White', 'email': 'rpatterson@example.com', 'address': '31702 Roy Shoal\nEast John, ND 78512', 'age': 35}",21127
